"","pgID","interpChr","interpOrd","og","repGene","genome","chr","start","end","hap1","salicifolius","hap2","region"
"175",649,"X",526,14571,"NChap1_final_00000526","hap1","X",7207201,7212120,"NChap1_final_00000526","R_salicifolius_00023078","NChap2_final_00025011","PAR1"
"176",652,"X",528,14579,"NChap1_final_00000528","hap1","X",7251690,7254647,"NChap1_final_00000528","R_salicifolius_00023076","NChap2_final_00025009","PAR1"
"177",673,"X",545,14613,"NChap1_final_00000545","hap1","X",7520333,7522090,"NChap1_final_00000545","R_salicifolius_00023072","NChap2_final_00024998","PAR1"
"178",675,"X",547,14614,"NChap1_final_00000547","hap1","X",7549147,7554064,"NChap1_final_00000547","R_salicifolius_00023071","NChap2_final_00024996","PAR1"
"179",677,"X",548,14615,"NChap1_final_00000548","hap1","X",7556520,7561492,"NChap1_final_00000548","R_salicifolius_00023069","NChap2_final_00024995","PAR1"
"180",680,"X",549,15387,"NChap1_final_00000549","hap1","X",7576530,7578284,"NChap1_final_00000549","R_salicifolius_00023066","NChap2_final_00024994","PAR1"
"181",681,"X",550,15394,"NChap1_final_00000550","hap1","X",7583380,7587085,"NChap1_final_00000550","R_salicifolius_00023065","NChap2_final_00024993","PAR1"
"182",683,"X",551,15399,"NChap1_final_00000551","hap1","X",7617229,7620917,"NChap1_final_00000551","R_salicifolius_00023064","NChap2_final_00024991","PAR1"
"183",684,"X",552,15376,"NChap1_final_00000552","hap1","X",7621122,7623939,"NChap1_final_00000552","R_salicifolius_00023063","NChap2_final_00024990","PAR1"
"184",685,"X",553,15404,"NChap1_final_00000553","hap1","X",7624940,7628534,"NChap1_final_00000553","R_salicifolius_00023062","NChap2_final_00024989","PAR1"
"185",689,"X",557,15417,"NChap1_final_00000557","hap1","X",7668965,7673772,"NChap1_final_00000557","R_salicifolius_00023038","NChap2_final_00024986","PAR1"
"186",702,"X",569,14650,"NChap1_final_00000569","hap1","X",7836065,7837369,"NChap1_final_00000569","R_salicifolius_00023096","NChap2_final_00024978","PAR1"
"187",706,"X",575,14655,"NChap1_final_00000575","hap1","X",7874989,7877623,"NChap1_final_00000575","R_salicifolius_00023097","NChap2_final_00024974","PAR1"
"188",707,"X",576,14663,"NChap1_final_00000576","hap1","X",7878393,7882685,"NChap1_final_00000576","R_salicifolius_00023098","NChap2_final_00024973","PAR1"
"189",715,"X",581,16207,"NChap1_final_00000581","hap1","X",7922610,7923625,"NChap1_final_00000581","R_salicifolius_00023103","NChap2_final_00024968","PAR1"
"190",717,"X",582,16181,"NChap1_final_00000582","hap1","X",7934803,7940613,"NChap1_final_00000582","R_salicifolius_00023105","NChap2_final_00024965","PAR1"
"191",724,"X",589,14926,"NChap1_final_00000589","hap1","X",7988950,7993756,"NChap1_final_00000589","R_salicifolius_00023107","NChap2_final_00024961","PAR1"
"192",727,"X",591,14922,"NChap1_final_00000591","hap1","X",8019619,8023002,"NChap1_final_00000591","R_salicifolius_00023334","NChap2_final_00024958","PAR1"
"193",732,"X",594,14928,"NChap1_final_00000594","hap1","X",8078935,8082820,"NChap1_final_00000594","R_salicifolius_00023331","NChap2_final_00024955","PAR1"
"194",746,"X",607,14644,"NChap1_final_00000607","hap1","X",8270319,8276888,"NChap1_final_00000607","R_salicifolius_00023329","NChap2_final_00024942","PAR1"
"195",753,"X",612,14901,"NChap1_final_00000612","hap1","X",8353226,8356774,"NChap1_final_00000612","R_salicifolius_00023328","NChap2_final_00024936","PAR1"
"196",758,"X",618,15455,"NChap1_final_00000618","hap1","X",8424902,8427590,"NChap1_final_00000618","R_salicifolius_00023326","NChap2_final_00024933","PAR1"
"197",760,"X",620,15432,"NChap1_final_00000620","hap1","X",8433131,8436445,"NChap1_final_00000620","R_salicifolius_00023325","NChap2_final_00024932","PAR1"
"198",762,"X",621,15466,"NChap1_final_00000621","hap1","X",8435814,8441441,"NChap1_final_00000621","R_salicifolius_00023323","NChap2_final_00024931","PAR1"
"199",763,"X",622,15438,"NChap1_final_00000622","hap1","X",8464927,8469606,"NChap1_final_00000622","R_salicifolius_00023322","NChap2_final_00024930","PAR1"
"200",764,"X",623,15471,"NChap1_final_00000623","hap1","X",8469485,8471674,"NChap1_final_00000623","R_salicifolius_00023321","NChap2_final_00024929","PAR1"
"201",765,"X",624,15444,"NChap1_final_00000624","hap1","X",8472453,8473716,"NChap1_final_00000624","R_salicifolius_00023320","NChap2_final_00024928","PAR1"
"202",767,"X",626,14738,"NChap1_final_00000626","hap1","X",8544529,8546070,"NChap1_final_00000626","R_salicifolius_00023319","NChap2_final_00024927","PAR1"
"203",768,"X",627,14748,"NChap1_final_00000627","hap1","X",8563180,8564909,"NChap1_final_00000627","R_salicifolius_00023318","NChap2_final_00024926","PAR1"
"204",785,"X",638,14979,"NChap1_final_00000638","hap1","X",8792737,8794087,"NChap1_final_00000638","R_salicifolius_00023298","NChap2_final_00024924","PAR1"
"205",788,"X",640,14971,"NChap1_final_00000640","hap1","X",8804007,8805991,"NChap1_final_00000640","R_salicifolius_00023296","NChap2_final_00024923","PAR1"
"206",790,"X",642,14975,"NChap1_final_00000642","hap1","X",8820156,8823928,"NChap1_final_00000642","R_salicifolius_00023295","NChap2_final_00024921","PAR1"
"207",798,"X",649,15232,"NChap1_final_00000649","hap1","X",8935230,8937171,"NChap1_final_00000649","R_salicifolius_00023276","NChap2_final_00024900","PAR1"
"208",800,"X",651,15241,"NChap1_final_00000651","hap1","X",8966027,8970012,"NChap1_final_00000651","R_salicifolius_00023277","NChap2_final_00024901","PAR1"
"209",815,"X",659,14962,"NChap1_final_00000659","hap1","X",9068021,9071258,"NChap1_final_00000659","R_salicifolius_00023286","NChap2_final_00024906","PAR1"
"210",819,"X",662,15146,"NChap1_final_00000662","hap1","X",9138974,9141741,"NChap1_final_00000662","R_salicifolius_00023287","NChap2_final_00024909","PAR1"
"211",820,"X",663,15138,"NChap1_final_00000663","hap1","X",9142388,9143961,"NChap1_final_00000663","R_salicifolius_00023288","NChap2_final_00024910","PAR1"
"212",821,"X",664,15152,"NChap1_final_00000664","hap1","X",9143619,9146469,"NChap1_final_00000664","R_salicifolius_00023289","NChap2_final_00024911","PAR1"
"213",828,"X",670,14938,"NChap1_final_00000670","hap1","X",9277108,9282960,"NChap1_final_00000670","R_salicifolius_00023290","NChap2_final_00024914","PAR1"
"214",846,"X",690,15006,"NChap1_final_00000690","hap1","X",9824969,9828155,"NChap1_final_00000690","R_salicifolius_00023272","NChap2_final_00024885","PAR1"
"215",848,"X",692,14937,"NChap1_final_00000692","hap1","X",9992976,9994758,"NChap1_final_00000692","R_salicifolius_00023270","NChap2_final_00024884","PAR1"
"216",849,"X",693,14934,"NChap1_final_00000693","hap1","X",10035199,10036676,"NChap1_final_00000693","R_salicifolius_00023269","NChap2_final_00024883","PAR1"
"217",851,"X",695,14936,"NChap1_final_00000695","hap1","X",10040833,10042560,"NChap1_final_00000695","R_salicifolius_00023267","NChap2_final_00024882","PAR1"
"218",856,"X",698,14929,"NChap1_final_00000698","hap1","X",10125840,10128324,"NChap1_final_00000698","R_salicifolius_00023264","NChap2_final_00024880","PAR1"
"219",857,"X",699,14930,"NChap1_final_00000699","hap1","X",10184266,10184781,"NChap1_final_00000699","R_salicifolius_00023263","NChap2_final_00024879","PAR1"
"220",866,"X",707,15009,"NChap1_final_00000707","hap1","X",10313054,10321081,"NChap1_final_00000707","R_salicifolius_00023242","NChap2_final_00024870","PAR1"
"221",869,"X",709,15277,"NChap1_final_00000709","hap1","X",10417521,10421131,"NChap1_final_00000709","R_salicifolius_00023243","NChap2_final_00024867","PAR1"
"222",872,"X",710,15289,"NChap1_final_00000710","hap1","X",10439569,10442449,"NChap1_final_00000710","R_salicifolius_00023246","NChap2_final_00024866","PAR1"
"223",876,"X",714,15211,"NChap1_final_00000714","hap1","X",10492602,10499470,"NChap1_final_00000714","R_salicifolius_00023248","NChap2_final_00024862","PAR1"
"224",882,"X",719,16282,"NChap1_final_00000719","hap1","X",10593640,10602037,"NChap1_final_00000719","R_salicifolius_00023250","NChap2_final_00024859","PAR1"
"225",883,"X",720,16286,"NChap1_final_00000720","hap1","X",10603535,10605019,"NChap1_final_00000720","R_salicifolius_00023251","NChap2_final_00024858","PAR1"
"226",885,"X",722,16317,"NChap1_final_00000722","hap1","X",10608327,10611911,"NChap1_final_00000722","R_salicifolius_00023253","NChap2_final_00024857","PAR1"
"227",888,"X",726,16292,"NChap1_final_00000726","hap1","X",10636059,10639334,"NChap1_final_00000726","R_salicifolius_00023254","NChap2_final_00024855","PAR1"
"228",890,"X",727,16298,"NChap1_final_00000727","hap1","X",10659132,10661449,"NChap1_final_00000727","R_salicifolius_00023257","NChap2_final_00024854","PAR1"
"229",891,"X",728,16332,"NChap1_final_00000728","hap1","X",10662075,10666638,"NChap1_final_00000728","R_salicifolius_00023256","NChap2_final_00024853","PAR1"
"230",894,"X",732,15254,"NChap1_final_00000732","hap1","X",10844954,10848986,"NChap1_final_00000732","R_salicifolius_00023261","NChap2_final_00024851","PAR1"
"231",898,"X",735,15188,"NChap1_final_00000735","hap1","X",10896474,10897434,"NChap1_final_00000735","R_salicifolius_00023259","NChap2_final_00024849","PAR1"
"232",899,"X",736,15198,"NChap1_final_00000736","hap1","X",10898573,10900687,"NChap1_final_00000736","R_salicifolius_00023258","NChap2_final_00024848","PAR1"
"233",902,"X",740,15616,"NChap1_final_00000740","hap1","X",11014092,11019380,"NChap1_final_00000740","R_salicifolius_00023241","NChap2_final_00024845","PAR1"
"234",916,"X",749,16515,"NChap1_final_00000749","hap1","X",11118775,11122455,"NChap1_final_00000749","R_salicifolius_00023235","NChap2_final_00024840","PAR1"
"235",921,"X",754,16521,"NChap1_final_00000754","hap1","X",11184061,11186228,"NChap1_final_00000754","R_salicifolius_00023231","NChap2_final_00024836","PAR1"
"236",922,"X",755,15477,"NChap1_final_00000755","hap1","X",11187499,11190486,"NChap1_final_00000755","R_salicifolius_00023230","NChap2_final_00024835","PAR1"
"237",927,"X",758,15496,"NChap1_final_00000758","hap1","X",11197424,11198390,"NChap1_final_00000758","R_salicifolius_00023227","NChap2_final_00024832","PAR1"
"238",928,"X",759,15502,"NChap1_final_00000759","hap1","X",11210034,11219066,"NChap1_final_00000759","R_salicifolius_00023226","NChap2_final_00024831","PAR1"
"239",938,"X",765,15336,"NChap1_final_00000765","hap1","X",11453419,11456775,"NChap1_final_00000765","R_salicifolius_00023222","NChap2_final_00024824","PAR1"
"240",942,"X",767,15340,"NChap1_final_00000767","hap1","X",11459168,11468579,"NChap1_final_00000767","R_salicifolius_00023219","NChap2_final_00024823","PAR1"
"241",943,"X",768,15348,"NChap1_final_00000768","hap1","X",11471304,11474215,"NChap1_final_00000768","R_salicifolius_00023218","NChap2_final_00024822","PAR1"
"242",946,"X",769,15843,"NChap1_final_00000769","hap1","X",11490995,11494657,"NChap1_final_00000769","R_salicifolius_00023214","NChap2_final_00024821","PAR1"
"243",951,"X",772,15871,"NChap1_final_00000772","hap1","X",11571230,11573709,"NChap1_final_00000772","R_salicifolius_00023212","NChap2_final_00024817","PAR1"
"244",954,"X",775,15881,"NChap1_final_00000775","hap1","X",11583311,11586057,"NChap1_final_00000775","R_salicifolius_00023209","NChap2_final_00024815","PAR1"
"245",956,"X",777,15668,"NChap1_final_00000777","hap1","X",11591278,11595486,"NChap1_final_00000777","R_salicifolius_00023207","NChap2_final_00024814","PAR1"
"246",966,"X",786,15749,"NChap1_final_00000786","hap1","X",11708971,11714872,"NChap1_final_00000786","R_salicifolius_00023129","NChap2_final_00024809","PAR1"
"247",967,"X",788,15761,"NChap1_final_00000788","hap1","X",11766573,11769933,"NChap1_final_00000788","R_salicifolius_00023130","NChap2_final_00024808","PAR1"
"248",968,"X",789,15373,"NChap1_final_00000789","hap1","X",11792761,11796484,"NChap1_final_00000789","R_salicifolius_00023131","NChap2_final_00024807","PAR1"
"249",969,"X",791,15361,"NChap1_final_00000791","hap1","X",11833932,11843480,"NChap1_final_00000791","R_salicifolius_00023132","NChap2_final_00024806","PAR1"
"250",976,"X",798,16576,"NChap1_final_00000798","hap1","X",11910156,11912164,"NChap1_final_00000798","R_salicifolius_00023134","NChap2_final_00024802","PAR1"
"251",986,"X",805,15964,"NChap1_final_00000805","hap1","X",12019055,12020126,"NChap1_final_00000805","R_salicifolius_00023142","NChap2_final_00024795","PAR1"
"252",996,"X",811,15975,"NChap1_final_00000811","hap1","X",12063079,12070870,"NChap1_final_00000811","R_salicifolius_00023148","NChap2_final_00024791","PAR1"
"253",998,"X",813,15589,"NChap1_final_00000813","hap1","X",12089936,12092956,"NChap1_final_00000813","R_salicifolius_00023150","NChap2_final_00024789","PAR1"
"254",1007,"X",818,16761,"NChap1_final_00000818","hap1","X",12240688,12241391,"NChap1_final_00000818","R_salicifolius_00023161","NChap2_final_00024785","PAR1"
"255",1008,"X",819,16766,"NChap1_final_00000819","hap1","X",12262195,12270720,"NChap1_final_00000819","R_salicifolius_00023162","NChap2_final_00024784","PAR1"
"256",1012,"X",823,15703,"NChap1_final_00000823","hap1","X",12316243,12321163,"NChap1_final_00000823","R_salicifolius_00023164","NChap2_final_00024783","PAR1"
"257",1013,"X",824,15707,"NChap1_final_00000824","hap1","X",12346833,12348743,"NChap1_final_00000824","R_salicifolius_00023165","NChap2_final_00024782","PAR1"
"258",1019,"X",826,15724,"NChap1_final_00000826","hap1","X",12351816,12352764,"NChap1_final_00000826","R_salicifolius_00023170","NChap2_final_00024780","PAR1"
"259",1020,"X",827,15717,"NChap1_final_00000827","hap1","X",12353224,12356339,"NChap1_final_00000827","R_salicifolius_00023171","NChap2_final_00024779","PAR1"
"260",1021,"X",828,15730,"NChap1_final_00000828","hap1","X",12354135,12358637,"NChap1_final_00000828","R_salicifolius_00023172","NChap2_final_00024778","PAR1"
"261",1022,"X",829,15889,"NChap1_final_00000829","hap1","X",12375644,12383951,"NChap1_final_00000829","R_salicifolius_00023173","NChap2_final_00024777","PAR1"
"262",1023,"X",830,15895,"NChap1_final_00000830","hap1","X",12387837,12392042,"NChap1_final_00000830","R_salicifolius_00023174","NChap2_final_00024776","PAR1"
"263",1033,"X",837,15641,"NChap1_final_00000837","hap1","X",12511894,12514666,"NChap1_final_00000837","R_salicifolius_00023177","NChap2_final_00024772","PAR1"
"264",1037,"X",839,15634,"NChap1_final_00000839","hap1","X",12581201,12586513,"NChap1_final_00000839","R_salicifolius_00023179","NChap2_final_00024769","PAR1"
"265",1043,"X",843,16060,"NChap1_final_00000843","hap1","X",12713721,12719832,"NChap1_final_00000843","R_salicifolius_00023182","NChap2_final_00024765","PAR1"
"266",1044,"X",844,16040,"NChap1_final_00000844","hap1","X",12763974,12766234,"NChap1_final_00000844","R_salicifolius_00023184","NChap2_final_00024764","PAR1"
"267",1045,"X",845,16066,"NChap1_final_00000845","hap1","X",12767490,12770329,"NChap1_final_00000845","R_salicifolius_00023185","NChap2_final_00024763","PAR1"
"268",1049,"X",847,16050,"NChap1_final_00000847","hap1","X",12780713,12782981,"NChap1_final_00000847","R_salicifolius_00023188","NChap2_final_00024761","PAR1"
"269",1050,"X",848,15796,"NChap1_final_00000848","hap1","X",12790589,12792980,"NChap1_final_00000848","R_salicifolius_00023189","NChap2_final_00024760","PAR1"
"270",1053,"X",850,15782,"NChap1_final_00000850","hap1","X",12817689,12820374,"NChap1_final_00000850","R_salicifolius_00023190","NChap2_final_00024758","PAR1"
"271",1061,"X",861,16722,"NChap1_final_00000861","hap1","X",12934532,12935542,"NChap1_final_00000861","R_salicifolius_00023191","NChap2_final_00024754","PAR1"
"272",1067,"X",865,16107,"NChap1_final_00000865","hap1","X",13001163,13013362,"NChap1_final_00000865","R_salicifolius_00023194","NChap2_final_00024752","PAR1"
"273",1070,"X",867,16124,"NChap1_final_00000867","hap1","X",13023432,13024228,"NChap1_final_00000867","R_salicifolius_00023197","NChap2_final_00024751","PAR1"
"274",1072,"X",869,16130,"NChap1_final_00000869","hap1","X",13034347,13037686,"NChap1_final_00000869","R_salicifolius_00023196","NChap2_final_00024750","PAR1"
"275",1082,"X",874,16005,"NChap1_final_00000874","hap1","X",13110076,13114007,"NChap1_final_00000874","R_salicifolius_00023204","NChap2_final_00024746","PAR1"
"276",1083,"X",875,16019,"NChap1_final_00000875","hap1","X",13117046,13118413,"NChap1_final_00000875","R_salicifolius_00023205","NChap2_final_00024745","PAR1"
"277",1093,"X",884,490,"NChap1_final_00000884","hap1","X",13328949,13340377,"NChap1_final_00000884","R_salicifolius_00023127","NChap2_final_00024738","PAR1"
"278",1097,"X",888,16069,"NChap1_final_00000888","hap1","X",13365350,13366473,"NChap1_final_00000888","R_salicifolius_00023124","NChap2_final_00024736","PAR1"
"279",1098,"X",889,521,"NChap1_final_00000889","hap1","X",13378458,13382578,"NChap1_final_00000889","R_salicifolius_00023121","NChap2_final_00024735","PAR1"
"280",1099,"X",890,16077,"NChap1_final_00000890","hap1","X",13391299,13394080,"NChap1_final_00000890","R_salicifolius_00023122","NChap2_final_00024731","PAR1"
"281",1101,"X",891,16088,"NChap1_final_00000891","hap1","X",13397367,13400509,"NChap1_final_00000891","R_salicifolius_00023123","NChap2_final_00024732","PAR1"
"282",1113,"X",901,16372,"NChap1_final_00000901","hap1","X",13600637,13603544,"NChap1_final_00000901","R_salicifolius_00023118","NChap2_final_00024723","PAR1"
"283",1115,"X",902,16387,"NChap1_final_00000902","hap1","X",13615917,13620075,"NChap1_final_00000902","R_salicifolius_00023115","NChap2_final_00024722","PAR1"
"284",1116,"X",903,16382,"NChap1_final_00000903","hap1","X",13624171,13628195,"NChap1_final_00000903","R_salicifolius_00023114","NChap2_final_00024721","PAR1"
"285",1117,"X",904,16392,"NChap1_final_00000904","hap1","X",13628451,13631604,"NChap1_final_00000904","R_salicifolius_00023113","NChap2_final_00024720","PAR1"
"286",1125,"X",912,16257,"NChap1_final_00000912","hap1","X",13739813,13743626,"NChap1_final_00000912","R_salicifolius_00023336","NChap2_final_00024717","PAR1"
"287",1126,"X",913,16278,"NChap1_final_00000913","hap1","X",13765740,13770668,"NChap1_final_00000913","R_salicifolius_00023337","NChap2_final_00024716","PAR1"
"288",1132,"X",918,16241,"NChap1_final_00000918","hap1","X",13955228,13964666,"NChap1_final_00000918","R_salicifolius_00023339","NChap2_final_00024712","PAR1"
"289",1135,"X",919,16436,"NChap1_final_00000919","hap1","X",13987148,13991230,"NChap1_final_00000919","R_salicifolius_00023342","NChap2_final_00024711","PAR1"
